request_id,workload_category_eager,backend_eager,status_eager,finish_reason_eager,source_eager,source_id_eager,prompt_hash_eager,frozen_input_tokens_eager,runtime_input_tokens_eager,max_new_tokens_eager,output_tokens_eager,output_hash_eager,ended_with_eos_eager,hit_max_new_tokens_eager,generation_ratio_eager,sampling_seed_eager,template_ms_eager,tokenization_ms_eager,preprocess_ms_eager,h2d_ms_eager,model_ttft_ms_eager,stream_cpu_first_token_ms_eager,request_ttft_ms_eager,decode_total_gpu_ms_eager,decode_wall_ms_eager,mean_tpot_ms_eager,p50_tpot_ms_eager,p95_tpot_ms_eager,p99_tpot_ms_eager,mean_stream_itl_ms_eager,p50_stream_itl_ms_eager,p95_stream_itl_ms_eager,p99_stream_itl_ms_eager,e2e_model_ms_eager,e2e_request_ms_eager,decode_tokens_per_s_eager,stream_decode_tokens_per_s_eager,stream_total_chars_eager,start_allocated_gib_eager,start_reserved_gib_eager,post_prefill_allocated_gib_eager,post_prefill_reserved_gib_eager,final_allocated_gib_eager,final_reserved_gib_eager,peak_allocated_gib_eager,peak_reserved_gib_eager,error_type_eager,error_message_eager,workload_category_flash,backend_flash,status_flash,finish_reason_flash,source_flash,source_id_flash,prompt_hash_flash,frozen_input_tokens_flash,runtime_input_tokens_flash,max_new_tokens_flash,output_tokens_flash,output_hash_flash,ended_with_eos_flash,hit_max_new_tokens_flash,generation_ratio_flash,sampling_seed_flash,template_ms_flash,tokenization_ms_flash,preprocess_ms_flash,h2d_ms_flash,model_ttft_ms_flash,stream_cpu_first_token_ms_flash,request_ttft_ms_flash,decode_total_gpu_ms_flash,decode_wall_ms_flash,mean_tpot_ms_flash,p50_tpot_ms_flash,p95_tpot_ms_flash,p99_tpot_ms_flash,mean_stream_itl_ms_flash,p50_stream_itl_ms_flash,p95_stream_itl_ms_flash,p99_stream_itl_ms_flash,e2e_model_ms_flash,e2e_request_ms_flash,decode_tokens_per_s_flash,stream_decode_tokens_per_s_flash,stream_total_chars_flash,start_allocated_gib_flash,start_reserved_gib_flash,post_prefill_allocated_gib_flash,post_prefill_reserved_gib_flash,final_allocated_gib_flash,final_reserved_gib_flash,peak_allocated_gib_flash,peak_reserved_gib_flash,error_type_flash,error_message_flash,workload_category,prompt_hash,frozen_input_tokens,runtime_input_tokens,max_new_tokens,sampling_seed,same_output_hash,same_output_tokens,same_finish_reason,output_token_delta_flash_minus_eager,model_ttft_ms_speedup_eager_over_flash,request_ttft_ms_speedup_eager_over_flash,mean_tpot_ms_speedup_eager_over_flash,mean_stream_itl_ms_speedup_eager_over_flash,e2e_request_ms_speedup_eager_over_flash,decode_throughput_speedup_flash_over_eager,peak_allocated_reduction_pct,peak_reserved_reduction_pct,input_band
req_0392,knowledge_qa,eager,ok,eos,google_nq_open,train_33086,40eba9ae4a9528107571,39,39,128,62,22102b6a828817a961b7,1,0,0.484375,42026392,0.077037000664859,0.2302889997736201,0.3073260004384792,0.1443839967250824,20.263935089111328,0.0386980000257608,22.932013000172446,1086.7291145324707,1188.7095889997,17.81523138577821,17.761280059814453,18.974559783935547,19.869529724121094,19.48620186884328,19.41832099964813,20.74038499995368,21.72648240029957,1106.993049621582,1211.6416019998724,56.13174358197188,51.316150357070434,304,2.88515853881836,6.34375,2.8977980613708496,6.34375,2.8881149291992188,6.34375,2.9034910202026367,6.34375,,,knowledge_qa,flash,ok,eos,google_nq_open,train_33086,40eba9ae4a9528107571,39,39,128,90,0fa558bef147810a28c8,1,0,0.703125,42026392,0.0631910006632097,0.2140050000889459,0.2771960007521556,0.1596480011940002,16.64614486694336,0.0419610005337744,17.634959000133676,1321.9332523345947,1336.9499749996976,14.853182610501063,14.763808250427246,15.524543762207031,16.029179916381835,15.021309932584128,14.942653999241884,15.688891599893395,16.174701000090863,1338.579397201538,1354.5849339998313,67.3256382974117,66.56943166480117,457,2.88515853881836,4.693359375,2.8977980613708496,4.693359375,2.8888630867004395,4.693359375,2.9034910202026367,4.693359375,,,knowledge_qa,40eba9ae4a9528107571,39,39,128,42026392,False,False,True,28,1.2173350196748758,1.3003723456345215,1.1994218244636004,1.2972371887869738,0.8944744412756205,1.1994218244636004,0.0,26.016009852216747,<=128
req_0924,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,269bf81e147d4dd2a2a5eba7ab65f4d9,23e0cae48ab0e789ab36,37,37,1024,587,277d14f70e983a4207a5,1,0,0.5732421875,42026924,0.0735060002625687,0.2452929993523867,0.3187989996149554,0.131071999669075,20.172895431518555,0.037679000342905,22.853925000163144,10458.603395462036,11182.720863999748,17.84744606734136,17.761008262634277,18.788119792938232,19.33673410415649,19.08305640443595,19.20009649984422,20.430228000122952,21.104356750220177,10478.776290893557,11205.574788999911,56.0304256545634,52.40227375132783,3167,2.88515853881836,6.34375,2.8966193199157715,6.34375,2.902088165283203,6.34375,2.9077816009521484,6.34375,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,269bf81e147d4dd2a2a5eba7ab65f4d9,23e0cae48ab0e789ab36,37,37,1024,575,2a975507fc7bcf964db9,1,0,0.5615234375,42026924,0.0673310005367966,0.2158349998353514,0.2831660003721481,0.1218879967927932,17.35843276977539,0.0322699997923336,18.214400000033493,8592.379864692688,8683.159436000096,14.969302900161477,14.887760162353516,15.767113637924194,16.336565437316892,15.127380897212998,15.04750599997351,15.930535850247908,16.486011169672565,8609.738297462463,8701.37383600013,66.80337799759619,66.1049706884587,3000,2.88515853881836,4.693359375,2.8966193199157715,4.693359375,2.90176773071289,4.693359375,2.907461166381836,4.693359375,,,long_output,23e0cae48ab0e789ab36,37,37,1024,42026924,False,False,True,-12,1.162138062754359,1.2547174213875352,1.1922696859283164,1.2614911023990762,1.2877937438613623,1.1922696859283164,0.01101989813153681,26.016009852216747,<=128
req_0794,document_qa,eager,ok,eos,google_natural_questions,-547161111984444477,9273e8855c4b933ca300,1997,1997,256,14,dde49590b35624de6bad,1,0,0.0546875,42026794,0.0656810007058084,3.3968620000450755,3.462543000750884,0.1863680034875869,239.07635498046875,0.0982620003924239,243.5054460001993,236.1428165435791,238.40775200005737,18.164832041813774,17.931135177612305,19.18097877502441,19.974077224731445,18.336173923041944,18.094958999427035,19.395351400089567,20.24786787973425,475.2191715240479,481.9131980002567,55.05143112240684,54.528428253444005,63,2.88515853881836,6.34375,3.5036721229553223,6.34375,2.939160823822021,6.345703125,3.5155515670776367,6.345703125,,,document_qa,flash,ok,eos,google_natural_questions,-547161111984444477,9273e8855c4b933ca300,1997,1997,256,14,dde49590b35624de6bad,1,0,0.0546875,42026794,0.0650419997327844,2.592732000266551,2.6577739999993355,0.1228799968957901,137.04147338867188,0.0716320000719861,140.38988900028926,196.34396648406985,198.36199899964413,15.10338203723614,14.917632102966309,16.23101387023926,16.463994522094726,15.255842999977176,15.067007000652666,16.393987399533216,16.672277479556215,333.3854398727417,338.7518879999334,66.21033603828485,65.53674627983217,63,2.88515853881836,4.693359375,3.5036721229553223,4.693359375,2.939160823822021,4.6953125,3.509385108947754,4.6953125,,,document_qa,9273e8855c4b933ca300,1997,1997,256,42026794,True,True,True,0,1.7445547619180173,1.7344941842620702,1.202699633567494,1.2019115510738656,1.422614057874569,1.2026996335674942,0.17540513948451908,26.008002462296087,1025-2048
req_0609,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,bf61fac18cd74dceb43bc52a47b37d21,638a3abab95a4d26101b,67,67,512,58,1745a47d34d1df06a5ff,1,0,0.11328125,42026609,0.069490999521804,0.3097759999945992,0.3792669995164033,0.1415999978780746,33.17862319946289,0.0553010004296083,34.27007800019055,1015.672031402588,1024.8901320001096,17.818807568466454,17.714176177978516,18.62242546081543,19.322547912597656,17.9798975789533,17.93311600067682,18.770753799435624,19.481164760218235,1048.8506546020508,1059.1602100003,56.12047810481312,55.615717451354975,237,2.88515853881836,6.345703125,2.905911445617676,6.345703125,2.888756275177002,6.345703125,2.911604404449463,6.345703125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,bf61fac18cd74dceb43bc52a47b37d21,638a3abab95a4d26101b,67,67,512,58,1745a47d34d1df06a5ff,1,0,0.11328125,42026609,0.0681219999023596,0.2983160002258955,0.3664380001282552,0.1014719977974891,29.340192794799805,0.050321000344411,30.307398000331887,839.5095357894897,847.9102049996072,14.728237469991049,14.645248413085938,15.44917163848877,15.666378173828123,14.875021140349482,14.772520999940753,15.601327399963337,15.80234144046699,868.8497285842896,878.2176029999391,67.89678683803893,67.2240995142008,237,2.88515853881836,4.6953125,2.905911445617676,4.6953125,2.888756275177002,4.6953125,2.911604404449463,4.6953125,,,coding_request,638a3abab95a4d26101b,67,67,512,42026609,True,True,True,0,1.1308249891712845,1.1307495945318458,1.2098397791842015,1.2087308925014992,1.2060339104821762,1.209839779184202,0.0,26.008002462296087,<=128
req_0063,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,e82749bae61f474fa9168eda1cdce285,980bb521e2cd231882fa,37,37,256,94,66f2ea8ea86421c1ed73,1,0,0.3671875,42026063,0.0708809993739123,0.2382350003244937,0.3091159996984061,0.1096960008144378,20.651615142822266,0.0380909996238187,21.55845600009343,1660.8786277770996,1676.5358359998572,17.858909976097845,17.78156852722168,18.63065567016601,19.10165481567383,18.02666295698537,17.960688999664853,18.799473800027044,19.25687112019659,1681.530242919922,1698.0942919999509,55.99445886330062,55.47152527433832,492,2.88515853881836,6.345703125,2.8966193199157715,6.345703125,2.8889169692993164,6.345703125,2.9023122787475586,6.345703125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,e82749bae61f474fa9168eda1cdce285,980bb521e2cd231882fa,37,37,256,160,7c294392d5b848a8347c,1,0,0.625,42026063,0.0825320003059459,0.25008499960677,0.332616999912716,0.1390080004930496,17.720319747924805,0.0411209994126693,18.963536000228487,2372.760639190674,2399.134872000104,14.923022887991658,14.873600006103516,15.558925056457518,16.13345371246338,15.088653654090406,15.032496000458195,15.709734500251214,16.301702060063686,2390.480958938598,2418.0984080003327,67.01055191737899,66.27388974903495,840,2.88515853881836,4.6953125,2.8966193199157715,4.6953125,2.890680313110352,4.6953125,2.9023122787475586,4.6953125,,,short_interactive,980bb521e2cd231882fa,37,37,256,42026063,False,False,True,66,1.1654200057671498,1.1368373493125794,1.1967354141411022,1.19471646511672,0.7022436665033019,1.1967354141411024,0.0,26.008002462296087,<=128
req_0970,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,a58992232c494c83a7228c965f7f10f9,184c63961062fe32d1cb,67,67,1024,427,d409c571e8e3e30a12f8,1,0,0.4169921875,42026970,0.0709910000296076,0.3134259995931643,0.384416999622772,0.1258559972047805,20.44899177551269,0.0314299995807232,21.464384999489997,7620.559087753296,7694.518655000138,17.888636356228393,17.78943920135498,18.696415424346924,19.34269618988037,18.062142051643555,17.965031499898032,18.86875974969371,19.521685750078177,7641.008079528809,7715.983039999628,55.90141026327163,55.36408696899733,2391,2.88515853881836,6.345703125,2.905911445617676,6.345703125,2.8986153602600098,6.345703125,2.911604404449463,6.345703125,,,long_output,flash,ok,length,lmsys_chatbot_arena_conversations,a58992232c494c83a7228c965f7f10f9,184c63961062fe32d1cb,67,67,1024,1024,f84f53ae2131d89da156,0,1,1.0,42026970,0.0625409993517678,0.277176000054169,0.3397169994059368,0.1321280002593994,16.539487838745117,0.0283210001725819,17.453296000894625,15447.564534187317,15617.875475999426,15.10025858669337,14.97804832458496,16.042885589599607,16.67616744995117,15.2667029090908,15.14056999985769,16.204453900354565,16.91093331986849,15464.104022026062,15635.32877200032,66.22403147991245,65.5018668558398,5883,2.88515853881836,4.6953125,2.905911445617676,4.6953125,2.9145665168762207,4.6953125,2.920259952545166,4.6953125,,,long_output,184c63961062fe32d1cb,67,67,1024,42026970,False,False,False,597,1.2363739418586612,1.2298184250350062,1.1846576171875753,1.1831069327279675,0.49349669281130676,1.1846576171875756,-0.29727761376083794,26.008002462296087,<=128
req_0462,knowledge_qa,eager,ok,eos,google_nq_open,train_64723,8d124e862f0f080c6dfd,41,41,128,123,15c9acfac5d44e645476,1,0,0.9609375,42026462,0.0682720001350389,0.3309660005470505,0.3992380006820895,0.0924480035901069,19.783679962158203,0.0324309994539362,20.770701999936136,2182.7235431671143,2205.523720999736,17.891176583337003,17.786704063415527,18.760729122161862,19.38801040649414,18.07769573770947,17.970394999792916,18.9316180505557,19.59919127014473,2202.5072231292725,2226.294422999672,55.8934732627564,55.31565987633039,522,2.88515853881836,6.345703125,2.897858142852783,6.345703125,2.889798164367676,6.345703125,2.9035511016845703,6.345703125,,,knowledge_qa,flash,ok,length,google_nq_open,train_64723,8d124e862f0f080c6dfd,41,41,128,128,41b62add6c83f79c8c81,0,1,1.0,42026462,0.0658910003039636,0.2164049992643413,0.282295999568305,0.1423359960317611,16.38377571105957,0.0341110007866518,17.26206200055458,1900.562017440796,1921.00882899922,14.96505525543934,14.929920196533203,15.709046840667725,15.956603088378904,15.125749826767974,15.086047000295366,15.8804799999416,16.125188679998246,1916.9457931518557,1938.2708909997743,66.82233930519773,66.11109646287397,497,2.88515853881836,4.6953125,2.897858142852783,4.6953125,2.8899316787719727,4.6953125,2.9035511016845703,4.6953125,,,knowledge_qa,8d124e862f0f080c6dfd,41,41,128,42026462,False,False,False,5,1.2075165280005382,1.203257293321553,1.1955302722209533,1.1951603024477802,1.1485981827087817,1.195530272220953,0.0,26.008002462296087,<=128
req_0930,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,975c3a0aa0f34ecca112f77b2c63264b,94bdcf6bea2db8177162,45,45,1024,47,14b263c707b93421d0ce,1,0,0.0458984375,42026930,0.0783610003054491,0.5467609998959233,0.6251220002013724,0.1372160017490387,22.374624252319336,0.048910999794316,23.795134000465623,903.3470039367676,913.1068059996325,19.63797834645147,19.353455543518063,22.5422477722168,23.90118379592895,19.849143173913667,19.56709150044844,22.76041824984532,24.133930399921155,925.7216281890868,936.901940000098,50.921738600485696,50.377458253244605,226,2.88515853881836,6.345703125,2.900033473968506,6.345703125,2.8878746032714844,6.345703125,2.905726432800293,6.345703125,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,975c3a0aa0f34ecca112f77b2c63264b,94bdcf6bea2db8177162,45,45,1024,316,67e764f60e6260977480,1,0,0.30859375,42026930,0.0670819999868399,0.2360250000492669,0.3031070000361069,0.1085439994931221,17.097375869750977,0.037450000490935,17.98952600074699,4734.381737709045,4784.692884999458,15.02978329431443,14.970015525817873,15.693029975891116,16.064494819641112,15.189380298412171,15.133238000089476,15.878246599822887,16.222099339993292,4751.479113578796,4802.682411000205,66.5345587769244,65.83494647850019,1628,2.88515853881836,4.6953125,2.900033473968506,4.6953125,2.895061492919922,4.6953125,2.905726432800293,4.6953125,,,long_output,94bdcf6bea2db8177162,45,45,1024,42026930,False,False,True,269,1.3086583825945461,1.3227215658421219,1.306604224551944,1.3067776817720869,0.1950788871348624,1.3066042245519438,0.0,26.008002462296087,<=128
req_0465,knowledge_qa,eager,ok,eos,google_nq_open,train_75092,c31c946b29e1556920b7,41,41,128,120,53ce54c81fdd9b420ca9,1,0,0.9375,42026465,0.0687419997120741,0.2465850002408842,0.3153269999529584,0.1265919953584671,20.090879440307617,0.0330809998558834,21.05277900045621,2131.0751304626465,2153.362285000185,17.908194373635684,17.816768646240234,18.784927940368654,19.15254543304443,18.09492944537377,17.99973399920418,18.957118199523396,19.318953459915065,2151.166009902954,2174.415064000641,55.84035883998405,55.262414888997554,543,2.88515853881836,6.345703125,2.897858142852783,6.345703125,2.8897180557250977,6.345703125,2.9035511016845703,6.345703125,,,knowledge_qa,flash,ok,eos,google_nq_open,train_75092,c31c946b29e1556920b7,41,41,128,67,89d1fea715090ad4e44f,1,0,0.5234375,42026465,0.0704310004948638,0.251314999331953,0.3217459998268168,0.1209919974207878,16.99020767211914,0.0424509998993016,17.958035999981803,988.5091533660888,999.5745569995051,14.97741141463771,14.944623947143556,15.662919998168944,16.007475233078,15.144289484837689,15.114331999939168,15.830310500177802,16.183160600485277,1005.499361038208,1017.532592999487,66.76721179086266,66.0280911892325,305,2.88515853881836,4.6953125,2.897858142852783,4.6953125,2.8883018493652344,4.6953125,2.9035511016845703,4.6953125,,,knowledge_qa,c31c946b29e1556920b7,41,41,128,42026465,False,False,True,-53,1.1824975790776628,1.1723319298656902,1.195680206536469,1.1948351531110277,2.1369488102497933,1.195680206536469,0.0,26.008002462296087,<=128
req_0998,long_output,eager,ok,length,lmsys_chatbot_arena_conversations,94472e7ed8e34af687e917e2f2d67d95,0a11292494336c821a9a,50,50,1024,1024,0e4586181989b7cf43c4,0,1,1.0,42026998,0.0614209993727854,0.2351250004721805,0.296545999844966,0.1139200031757354,20.75526428222656,0.0300800002150936,21.61530900048092,18300.862590789795,18468.12344799946,17.88940624710635,17.80633544921875,18.741144943237305,19.225845527648925,18.052871932550644,17.97137199991994,18.91911689963308,19.389412200034712,18321.61785507202,18489.73875699994,55.89900448270899,55.39274214191022,4472,2.88515853881836,6.345703125,2.9006452560424805,6.345703125,2.9141111373901367,6.345703125,2.920386791229248,6.345703125,,,long_output,flash,ok,length,lmsys_chatbot_arena_conversations,94472e7ed8e34af687e917e2f2d67d95,0a11292494336c821a9a,50,50,1024,1024,67e31f6800bcde49031d,0,1,1.0,42026998,0.0653410006634658,0.2502549996279413,0.3155960002914071,0.0909439995884895,17.071104049682617,0.0606710000283783,18.0499879998024,16778.06378173828,16969.29112500038,16.400844361425495,15.112607955932615,23.810457992553705,32.38861610412597,16.58771509677427,15.266921000147704,24.154787399675108,32.9701921803462,16795.134885787964,16987.341113000184,60.97247056084398,60.28537034719398,4037,2.88515853881836,4.6953125,2.9006452560424805,4.6953125,2.9141111373901367,4.6953125,2.919804573059082,4.6953125,,,long_output,0a11292494336c821a9a,50,50,1024,42026998,False,True,True,0,1.2158126517079273,1.1975248404994812,1.0907612957526704,1.0883278273848154,1.088442189628487,1.0907612957526702,0.01993633760823954,26.008002462296087,<=128
req_0493,knowledge_qa,eager,ok,length,google_nq_open,train_74602,1c41ddbc188f5e1bb9c7,45,45,128,128,25365da6363fe1054fb2,0,1,1.0,42026493,0.0633210001979023,0.2315849997103214,0.2949059999082237,0.1301759928464889,20.246368408203125,0.0352110000676475,21.163262000300165,2264.2803230285645,2285.1286549994256,17.828978921484758,17.696672439575195,18.721689414978027,19.054668731689453,17.992872472437224,17.864553999970667,18.894215000091208,19.22529714071061,2284.526691436768,2306.291916999726,56.08846162216013,55.57673950748822,490,2.88515853881836,6.345703125,2.900033473968506,6.345703125,2.89003849029541,6.345703125,2.905726432800293,6.345703125,,,knowledge_qa,flash,ok,length,google_nq_open,train_74602,1c41ddbc188f5e1bb9c7,45,45,128,128,4d4e8ff5aaa4f81857ce,0,1,1.0,42026493,0.0968120002653449,0.3820580004685325,0.4788700007338775,0.1665280014276504,22.08009529113769,0.067002000832872,23.368727000161016,2358.44784450531,2387.295288999667,18.57045546854575,18.468639373779297,23.01992950439452,28.14796031951904,18.797145968501425,18.70104000045103,23.250808700322512,28.46410207946973,2380.527939796448,2410.664015999828,53.84897541655773,53.19827864830915,485,2.88515853881836,4.6953125,2.900033473968506,4.6953125,2.89003849029541,4.6953125,2.905726432800293,4.6953125,,,knowledge_qa,1c41ddbc188f5e1bb9c7,45,45,128,42026493,False,True,True,0,0.9169511336452171,0.905623228862845,0.9600722476453586,0.9572129993876767,0.9567040042463929,0.9600722476453588,0.0,26.008002462296087,<=128
req_0919,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,aceddb04986840b3a05b0411c369be5d,912db5191a5715f4ca88,60,60,1024,736,5014027f7262f956013a,1,0,0.71875,42026919,0.0654609993944177,0.2666159998625517,0.3320769992569694,0.0840319991111755,20.378623962402344,0.0325809996866155,21.275673999298306,13157.838851928713,13279.339918000003,17.901821567249947,17.81827163696289,18.860294342041016,19.459761505126952,18.06706342448997,17.98481100013305,19.024945000637672,19.624130459978915,13178.217475891111,13300.615591999303,55.8602372525836,55.34913666933966,4111,2.88515853881836,6.345703125,2.9037423133850098,6.345703125,2.906683921813965,6.345703125,2.91237735748291,6.345703125,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,aceddb04986840b3a05b0411c369be5d,912db5191a5715f4ca88,60,60,1024,617,acfef659ef662687e61e,1,0,0.6025390625,42026919,0.0892619999888211,0.3618370000140203,0.4510990000028414,0.1259520053863525,17.3055362701416,0.0475510000228496,18.50289800000837,9158.45769882202,9259.88685599998,14.867626134451331,14.796799659729004,15.624231815338137,16.175706100463866,15.032214602272736,14.967180999988727,15.817940750011417,16.382465699994953,9175.763235092165,9278.389753999989,67.26023313720509,66.52349100797711,3717,2.88515853881836,4.693359375,2.9037423133850098,4.693359375,2.9035043716430664,4.693359375,2.909435272216797,4.693359375,,,long_output,912db5191a5715f4ca88,60,60,1024,42026919,False,False,True,-119,1.177578298891722,1.1498563089570446,1.2040806921938778,1.2018896684563292,1.4335047292301233,1.2040806921938776,0.10102005698382488,26.038781163434898,<=128
req_0518,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,711556dda55547b096724fc8801df8ba,e9ed2618f38d434665f1,38,38,512,296,cc0ebeadd7d9d366084b,1,0,0.578125,42026518,0.0611810000918922,0.1918739999382523,0.2530550000301446,0.0921600013971328,19.56716728210449,0.0309409997498733,20.39161799984868,5245.065786361694,5293.203942000218,17.779884021565067,17.62918472290039,18.652095222473143,19.445944633483887,17.942909393219697,17.79141399947548,18.820497300384886,19.60958001965992,5264.632953643799,5313.595560000067,56.243336502482734,55.73184091004892,1161,2.88515853881836,6.345703125,2.8977713584899902,6.345703125,2.8943405151367188,6.345703125,2.9034643173217773,6.345703125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,711556dda55547b096724fc8801df8ba,e9ed2618f38d434665f1,38,38,512,298,59166397460166d75c0f,1,0,0.58203125,42026518,0.0603610000098342,0.1898740000001453,0.2502350000099795,0.1863040030002594,15.804096221923828,0.0401910000107363,16.741531999997505,4392.585147857666,4436.570726000014,14.789848982685744,14.745792388916016,15.45780448913574,16.01108657836914,14.937811228956251,14.909015000000636,15.610772200000156,16.148149000001695,4408.38924407959,4453.312258000011,67.61394258796591,66.94359638165253,1209,2.88515853881836,4.693359375,2.8977713584899902,4.693359375,2.894393920898437,4.693359375,2.9034643173217773,4.693359375,,,coding_request,e9ed2618f38d434665f1,38,38,512,42026518,False,False,True,2,1.23810732403416,1.2180258055147952,1.202168057454793,1.2011739282417897,1.193178302387089,1.2021680574547928,0.0,26.038781163434898,<=128
req_0068,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,fcc7a39bb6184f0992343b136dcdec5d,2ec2ec98abbfd6423a4d,37,37,256,69,357567ba75a39f3d139e,1,0,0.26953125,42026068,0.0833220001368317,0.2790159996948205,0.3623379998316522,0.1200319975614547,20.41651153564453,0.0426300002800417,21.48483099972509,1226.7326011657717,1238.9972959999795,18.040185311261347,17.983871459960938,18.920768547058103,19.25681549072265,18.219840661766497,18.153471999994508,19.098462449574072,19.46449314042184,1247.149112701416,1260.4821269997046,55.4318030965992,54.88308991434726,316,2.88515853881836,6.345703125,2.8966193199157715,6.345703125,2.888248443603516,6.345703125,2.9023122787475586,6.345703125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,fcc7a39bb6184f0992343b136dcdec5d,2ec2ec98abbfd6423a4d,37,37,256,150,a42d34a5e6364d00e5c6,1,0,0.5859375,42026068,0.0616009999987454,0.1997939999967002,0.2613949999954457,0.1208639964461326,16.9564151763916,0.0348510000094393,17.78454300000476,2189.828130722046,2213.3700830000007,14.696833092094268,14.63481616973877,15.38078727722168,15.728294486999516,14.854313771812093,14.78842299999883,15.530839199993808,15.870912800008911,2206.784545898437,2231.154626000006,68.0418695465706,67.31815937353119,775,2.88515853881836,4.693359375,2.8966193199157715,4.693359375,2.8904123306274414,4.693359375,2.9023122787475586,4.693359375,,,short_interactive,2ec2ec98abbfd6423a4d,37,37,256,42026068,False,False,True,81,1.204058247174227,1.2080620232816408,1.2274879355448036,1.226568991449535,0.5649461101042045,1.2274879355448036,0.0,26.038781163434898,<=128
req_0623,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,ba0244fbbfea4155ac74b151580cceaf,6d5508c798067946401b,77,77,512,342,68090f499a2f71d8091e,1,0,0.66796875,42026623,0.0634119996902882,0.2712650002649752,0.3346769999552634,0.1085119992494583,20.951391220092773,0.0434909998148214,22.223337000468742,6156.689395904541,6212.899655000001,18.05480761262329,17.900543212890625,19.599103927612305,20.282176589965825,18.21952643401728,18.059619000268867,19.78778400007286,20.489372600241044,6177.640787124634,6235.12299200047,55.38690976141086,54.88580516918069,1550,2.88515853881836,6.345703125,2.909008502960205,6.345703125,2.89661169052124,6.345703125,2.914701461791992,6.345703125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,ba0244fbbfea4155ac74b151580cceaf,6d5508c798067946401b,77,77,512,236,123e09b7c3445a25e9f0,1,0,0.4609375,42026623,0.0664410000013049,0.2771759999973255,0.3436169999986305,0.1476480066776275,29.84060859680176,0.047540999986495,30.797938000006297,3471.8924560546875,3507.503047,14.774010451296542,14.683808326721191,15.619702434539796,15.765840339660643,14.925361174468138,14.82763300001011,15.773032700010958,15.924425580002437,3501.7330646514893,3538.300985000006,67.68642835989341,66.99922903873103,1041,2.88515853881836,4.693359375,2.909008502960205,4.693359375,2.8937792778015137,4.693359375,2.914701461791992,4.693359375,,,coding_request,6d5508c798067946401b,77,77,512,42026623,False,False,True,-106,0.7021100508767201,0.72158522432457,1.2220654420234847,1.220709249246461,1.7621799328076266,1.2220654420234844,0.0,26.038781163434898,<=128
req_0497,knowledge_qa,eager,ok,length,google_nq_open,train_11810,b6e2abf7fcebb9186be3,47,47,128,128,ab9b8f275764f5a0e7ff,0,1,1.0,42026497,0.0777410004957346,0.2825259998644469,0.3602670003601815,0.1259520053863525,20.2106876373291,0.0428109997301362,21.200402999966173,2270.815717697144,2291.726823999852,17.880438722024753,17.792095184326172,18.696602058410644,19.11517986297607,18.044787976377417,17.962616999284364,18.86850399969262,19.292572499780363,2291.0264053344727,2312.9272269998182,55.92703934989138,55.416727102901945,571,2.88515853881836,6.345703125,2.9000868797302246,6.345703125,2.890091896057129,6.345703125,2.905779838562012,6.345703125,,,knowledge_qa,flash,ok,eos,google_nq_open,train_11810,b6e2abf7fcebb9186be3,47,47,128,108,86a771b984be8667d074,1,0,0.84375,42026497,0.0665009999920585,0.2255450000063774,0.2920459999984359,0.1435199975967407,16.59984016418457,0.0392299999987244,17.531926999993175,1573.2328987121582,1590.193725000006,14.703111202917366,14.606335639953612,15.44266548156738,15.896391677856444,14.86126928971975,14.778460999991694,15.59187169999916,16.04600250000601,1589.8327388763428,1607.7256519999992,68.01281621277418,67.28739921294785,446,2.88515853881836,4.693359375,2.9000868797302246,4.693359375,2.8895578384399414,4.693359375,2.905779838562012,4.693359375,,,knowledge_qa,b6e2abf7fcebb9186be3,47,47,128,42026497,False,False,False,-20,1.2175230265731842,1.2092454525948246,1.2160989926048404,1.2142157997809688,1.4386330305313928,1.2160989926048404,0.0,26.038781163434898,<=128
